chr1	23942693	23943303
chr1	23955380	23955755
chr1	23965949	23966678
chr1	23984483	23985458
chr1	24338064	24338313
chr1	24740821	24741187
chr1	24758437	24758736
chr1	24797264	24797940
chr1	24816068	24816610
chr1	24816826	24817810
chr1	24995486	24996534
chr1	25069536	25070967
chr1	25234489	25236005
chr1	25236576	25237878
chr1	25238051	25238821
chr1	25238995	25239369
chr1	25366090	25366968
chr1	25367251	25367871
chr1	26444653	26445219
chr1	30608008	30608351
chr1	30610912	30611751
chr1	30904372	30905591
chr1	33327017	33329004
chr1	33435831	33436336
chr1	33613177	33613559
chr1	33692650	33694120
chr1	33694418	33695258
chr1	33767727	33768137
chr1	33770998	33771752
chr1	33797685	33799145
chr1	33799297	33800342
chr1	34001509	34002215
chr1	34025525	34026581
chr1	34074128	34075611
chr1	34075978	34077647
chr1	34097876	34098475
chr1	34102172	34102555
chr1	34102775	34103111
chr1	34117148	34118891
chr1	34119250	34122910
chr1	34124207	34126288
chr1	34126693	34128760
chr1	34129022	34132564
chr1	34132782	34133345
chr1	34133516	34135273
chr1	34153642	34154752
chr1	34155023	34155528
chr1	34158691	34164341
chr1	34165205	34167386
chr1	34195836	34196839
chr1	34197036	34197845
chr1	34201262	34203172
chr1	34292537	34293340
chr1	34294143	34295889
chr1	34367860	34368386
chr1	34524667	34525503
chr1	34568686	34569308
chr1	34867483	34868953
chr1	35404884	35405313
chr1	35754310	35755197
chr1	35997954	35999147
chr1	36000704	36002405
chr1	36028205	36029476
chr1	36067039	36068515
chr1	36068786	36069836
chr1	36070115	36076049
chr1	36098967	36099993
chr1	36113526	36114093
chr1	36145113	36147811
chr1	36292362	36292788
chr1	36306440	36310265
chr1	36310604	36313646
chr1	36318390	36319368
chr1	36359838	36360472
chr1	36513683	36515288
chr1	36524055	36525367
chr1	36536579	36537178
chr1	36588036	36590015
chr1	36620776	36630065
chr1	36653679	36654326
chr1	36663250	36664405
chr1	36664835	36667222
chr1	36667922	36670785
chr1	36692040	36692906
chr1	36693456	36694493
chr1	36702504	36703827
chr1	36708306	36708604
chr1	36729898	36730180
chr1	36801709	36803535
chr1	36827339	36828050
chr1	36828198	36828889
chr1	36841732	36843075
chr1	36887498	36888594
chr1	36900008	36904682
chr1	36921093	36922289
chr1	36951080	36951690
chr1	36954920	36955438
chr1	36959882	36962694
chr1	36966776	36967557
chr1	36985259	36987385
chr1	37040411	37044665
chr1	37058497	37059272
chr1	37176973	37178453
chr1	37178633	37179470
chr1	37180085	37180546
chr1	37242960	37244391
chr1	37252815	37253119
chr1	37722301	37723324
chr1	38167877	38168296
chr1	38266040	38268399
chr1	38373000	38373335
chr1	38448256	38449909
chr1	38450222	38452736
chr1	38454947	38455854
chr1	38489180	38491551
chr1	38498523	38500842
chr1	38506579	38508258
chr1	38534341	38536196
chr1	38549882	38550379
chr1	38557983	38558891
chr1	38599495	38599826
chr1	38605457	38606097
chr1	38617413	38618308
chr1	38619228	38621274
chr1	38621873	38622461
chr1	38656922	38659418
chr1	38659969	38660703
chr1	38661218	38661922
chr1	38662180	38665259
chr1	38672663	38680704
chr1	38687521	38690526
chr1	38691844	38694023
chr1	38817196	38818289
chr1	38823245	38824404
chr1	39103049	39104694
chr1	39179738	39180387
chr1	39392438	39393068
chr1	39429415	39431964
chr1	39455390	39455954
chr1	39457410	39458059
chr1	39539147	39540052
chr1	39587450	39587801
chr1	39670951	39672677
chr1	39692809	39694237
chr1	39751605	39752079
chr1	39754994	39760445
chr1	39792405	39793366
chr1	39803225	39803677
chr1	39806958	39808805
chr1	39817921	39820055
chr1	39828183	39831142
chr1	39911371	39911949
chr1	39923921	39927141
chr1	39962733	39963330
chr1	39963487	39964880
chr1	39978298	39979211
chr1	39979521	39980784
chr1	39980942	39981298
chr1	39981467	39983422
chr1	39985564	39986190
chr1	39986382	39987462
chr1	39987708	39990064
chr1	39991483	39992329
chr1	39993190	39993523
chr1	39997862	40000337
chr1	40000548	40002361
chr1	40003692	40006488
chr1	40007186	40008000
chr1	40008910	40009376
chr1	40011544	40012378
chr1	40012978	40015232
chr1	40025767	40026195
chr1	40114446	40115218
chr1	40360107	40360793
chr1	40721799	40722881
chr1	40723024	40723850
chr1	40724000	40724509
chr1	41185160	41185484
chr1	41187906	41188332
chr1	41188490	41189444
chr1	41332129	41332648
chr1	41582832	41583737
chr1	41839784	41841126
chr1	42114639	42115486
chr1	42115703	42116739
chr1	42318155	42319072
chr1	42448661	42449753
chr1	42450508	42451344
chr1	42455419	42455707
chr1	42647802	42649878
chr1	42741031	42742745
chr1	42944625	42945659
chr1	42963538	42964771
chr1	42975080	42975925
chr1	43224609	43226174
chr1	43453083	43453474
chr1	43528793	43529365
chr1	43538602	43539138
chr1	43558410	43560884
chr1	43561095	43561414
chr1	43877318	43878287
chr1	44669474	44670155
chr1	44671442	44671827
chr1	45413636	45416523
chr1	45416803	45417373
chr1	45631382	45632085
chr1	46906832	46907401
chr1	46916162	46917297
chr1	46941910	46944166
chr1	46944695	46946166
chr1	46950562	46951191
chr1	46951376	46952533
chr1	47883355	47884016
chr1	47970798	47971031
chr1	47971426	47972298
chr1	48708060	48708516
chr1	48708942	48709169
chr1	51428300	51428868
chr1	51593175	51594111
chr1	51692163	51694137
chr1	51803388	51804118
chr1	51804298	51805742
chr1	51898311	51899205
chr1	51901920	51903219
chr1	51904193	51905038
chr1	51929695	51930103
chr1	51930280	51930675
chr1	51933021	51933368
chr1	51934682	51937543
chr1	52092495	52092811
chr1	52133197	52133668
chr1	52169910	52170633
chr1	52233543	52234078
chr1	52552208	52552813
chr1	52769517	52770470
chr1	52879530	52880127
chr1	53257472	53257951
chr1	53266091	53267491
chr1	53267790	53268395
chr1	53349895	53350331
chr1	53433766	53435569
chr1	53450993	53451462
chr1	53638382	53638949
chr1	53802579	53803761
chr1	53806922	53807179
chr1	53807387	53808436
chr1	53878654	53879306
chr1	53880266	53880689
chr1	53880968	53881480
chr1	54278975	54279489
chr1	54279654	54280245
chr1	54280488	54280996
chr1	54281137	54281681
chr1	54541321	54542380
chr1	54641361	54642646
chr1	54642790	54643481
chr1	54664121	54664431
chr1	55030325	55030776
chr1	55113422	55114677
chr1	55115027	55116655
chr1	55148394	55149090
chr1	55158990	55161439
chr1	55227647	55228028
chr1	55248907	55249662
chr1	55251076	55252447
chr1	55252616	55252983
chr1	55253348	55253638
chr1	55254800	55255985
chr1	55267339	55268135
chr1	55931290	55931699
chr1	56896030	56896377
chr1	56899936	56901269
chr1	57065672	57065974
chr1	57153579	57153929
chr1	57388126	57388938
chr1	57390279	57391205
chr1	57665130	57667295
chr1	57668458	57670240
chr1	57889974	57890839
chr1	57904970	57906847
chr1	57907410	57908418
chr1	57908729	57909256
chr1	57943889	57944379
chr1	57944831	57945488
chr1	57945725	57949601
chr1	57989800	57990411
chr1	57998111	57999595
chr1	58046064	58047245
chr1	58247325	58247878
chr1	58670673	58670889
chr1	58745939	58747019
chr1	58817574	58819342
chr1	58819722	58820282
chr1	58882191	58882720
chr1	59304000	59304321
chr1	59309240	59309642
chr1	59309836	59310821
chr1	59371102	59372636
chr1	59372853	59373745
chr1	59431541	59435008
chr1	59448549	59449010
chr1	59454002	59455445
chr1	59474780	59475540
chr1	59476178	59477223
chr1	59477473	59478387
chr1	59478693	59482857
chr1	59483208	59485854
chr1	59486155	59488439
chr1	59493625	59494877
chr1	59499939	59500671
chr1	59500995	59509343
chr1	59512754	59515068
chr1	59515379	59516613
chr1	59517900	59519809
chr1	59521512	59523727
chr1	59523950	59531097
chr1	59543752	59545077
chr1	59545302	59545844
chr1	59559779	59561339
chr1	59564747	59566192
chr1	59580068	59581969
chr1	59630302	59631679
chr1	59640790	59642452
chr1	59647245	59649985
chr1	59658835	59659761
chr1	59660573	59661254
chr1	59665717	59666315
chr1	59670240	59670685
chr1	59670905	59671540
chr1	59806822	59807229
chr1	59860454	59861364
chr1	59997838	59998564
chr1	60409039	60409467
chr1	60485112	60485922
chr1	60487855	60489444
chr1	60489678	60490780
chr1	60682847	60684831
chr1	60879393	60879901
chr1	60909187	60909713
chr1	60909886	60911100
chr1	60916965	60917563
chr1	61029876	61030416
chr1	61030593	61031234
chr1	61196049	61199412
chr1	61259880	61260258
chr1	61291234	61291642
chr1	61475164	61475583
chr1	61475859	61477301
chr1	61536881	61538185
chr1	61539039	61540075
chr1	61577720	61578527
chr1	61959525	61960300
chr1	62019200	62019716
chr1	62227783	62229334
chr1	62231010	62232249
chr1	62280359	62280768
chr1	62443454	62445581
chr1	62609713	62610340
chr1	62610566	62611975
chr1	62746834	62747197
chr1	62782419	62783934
chr1	62788456	62790881
chr1	62798781	62801283
chr1	62823548	62825067
chr1	62829197	62830141
chr1	62830329	62831760
chr1	62833061	62834154
chr1	62972947	62974133
chr1	62996668	62997660
chr1	63033121	63033808
chr1	63103721	63105120
chr1	63152514	63153821
chr1	63154199	63154752
chr1	63155118	63155807
chr1	63175433	63176488
chr1	63176683	63177864
chr1	63178165	63179262
chr1	63249499	63253480
chr1	63256099	63258278
chr1	63264700	63266206
chr1	63271408	63271958
chr1	63272489	63274080
chr1	63283635	63284981
chr1	63285610	63286543
chr1	63290850	63291311
chr1	63292256	63295974
chr1	63485707	63486188
chr1	63487675	63489164
chr1	63489327	63489627
chr1	63500134	63500686
chr1	63504720	63505800
chr1	63607060	63607606
chr1	63610619	63611212
chr1	63706387	63706627
chr1	63713801	63714414
chr1	63714777	63715502
chr1	64000329	64001116
chr1	64040200	64041742
chr1	64066949	64067697
chr1	64085659	64086311
chr1	64110883	64111853
chr1	64112223	64115501
chr1	64133096	64133859
chr1	64134232	64136878
chr1	64144231	64145603
chr1	64146488	64147062
chr1	64147230	64147767
chr1	64151122	64153206
chr1	64153749	64154738
chr1	64236028	64243948
chr1	64252772	64254778
chr1	64270487	64270768
chr1	64271803	64273678
chr1	64342235	64342882
chr1	64347524	64348729
chr1	64349026	64349658
chr1	64350411	64352923
chr1	64357401	64358092
chr1	64358277	64359118
chr1	64390516	64391458
chr1	64623414	64624586
chr1	64624754	64625923
chr1	64697472	64697993
chr1	64699411	64702091
chr1	64702349	64703537
chr1	64776517	64776878
chr1	64777341	64777661
chr1	64848862	64849985
chr1	64850171	64852553
chr1	64870850	64872483
chr1	64879963	64880431
chr1	64881089	64881583
chr1	64882027	64883672
chr1	64896522	64897227
chr1	64918776	64919131
chr1	64929773	64932234
chr1	64962003	64964270
chr1	64964433	64966349
chr1	64999916	65000416
chr1	65021868	65022706
chr1	65846359	65846680
chr1	66396236	66396655
chr1	66489609	66491556
chr1	66501741	66502239
chr1	66571806	66572937
chr1	66752923	66753236
chr1	67006391	67007543
chr1	67007724	67008242
chr1	68013670	68013955
chr1	68014801	68015226
chr1	68380670	68381030
chr1	68826885	68827384
chr1	68827770	68828118
chr1	69402253	69402731
chr1	69704562	69705517
chr1	69774311	69776945
chr1	69837096	69838008
chr1	70199441	70200008
chr1	71692192	71692910
chr1	71718717	71721187
chr1	71787630	71788710
chr1	71983726	71984406
chr1	72055695	72056181
chr1	72188740	72189094
chr1	72220395	72220723
chr1	72228679	72231266
chr1	72231424	72231867
chr1	72243068	72243415
chr1	72262697	72263510
chr1	72263660	72264361
chr1	72265470	72266633
chr1	72305409	72306827
chr1	72511691	72512090
chr1	72536699	72538218
chr1	72613006	72614230
chr1	72622979	72626673
chr1	72760890	72761714
chr1	72765180	72766097
chr1	72811340	72811699
chr1	72824528	72826223
chr1	72850524	72855060
chr1	72856859	72857211
chr1	72859061	72860431
chr1	72860639	72861497
chr1	72900113	72901504
chr1	72917057	72917769
chr1	72990961	72991858
chr1	72992187	72992959
chr1	73006619	73007091
chr1	73009596	73010671
chr1	73130409	73132714
chr1	73134201	73135842
chr1	73136079	73137169
chr1	73572099	73572681
chr1	73688791	73689313
chr1	73786648	73787055
chr1	73789394	73792696
chr1	73871176	73872947
chr1	73873129	73873591
chr1	73906956	73908061
chr1	74009073	74009522
chr1	74009855	74011039
chr1	74012347	74013838
chr1	74014707	74015752
chr1	74040682	74041085
chr1	74060324	74060581
chr1	74077989	74078617
chr1	74140862	74141581
chr1	74144074	74144332
chr1	74144754	74146244
chr1	74146392	74147524
chr1	74149012	74149874
chr1	74150077	74151339
chr1	74152435	74155199
chr1	74155392	74160713
chr1	74289466	74290934
chr1	74382498	74383252
chr1	74383428	74384601
chr1	74386284	74387401
chr1	74390692	74391574
chr1	74398975	74400158
chr1	74413085	74414911
chr1	74433014	74434800
chr1	74443617	74443907
chr1	74444067	74444986
chr1	74863640	74864308
chr1	74870182	74870734
chr1	74870894	74873642
chr1	74905220	74906849
chr1	74922383	74923620
chr1	74942662	74943697
chr1	74994861	74995484
chr1	75240239	75241441
chr1	75241643	75243535
chr1	75245735	75248675
chr1	75283316	75286092
chr1	75286245	75287830
chr1	75334715	75335647
chr1	75337217	75337885
chr1	75338082	75344857
chr1	75345777	75346108
chr1	75403913	75404238
chr1	75410585	75411080
chr1	75427429	75428940
chr1	75452322	75452636
chr1	75452951	75456521
chr1	75459835	75460552
chr1	75463627	75464295
chr1	75553022	75557420
chr1	75612625	75613155
chr1	75780212	75781554
chr1	75782327	75783725
chr1	75799989	75801175
chr1	75801488	75802447
chr1	75838192	75839420
chr1	75884634	75886210
chr1	75906258	75907765
chr1	76024879	76025752
chr1	76032026	76033766
chr1	77098411	77099674
chr1	77384343	77384658
chr1	77392769	77393336
chr1	77408910	77410035
chr1	77415891	77416876
chr1	77417858	77419441
chr1	77436066	77438906
chr1	77439398	77439943
chr1	77453156	77454307
chr1	77455600	77456294
chr1	77456957	77459890
chr1	77469637	77470730
chr1	77499887	77501193
chr1	77502426	77503960
chr1	77631386	77632895
chr1	77820403	77821680
chr1	78135601	78136212
chr1	78136851	78138413
chr1	78140192	78141974
chr1	78178144	78178558
chr1	78178749	78179356
chr1	78186338	78187855
chr1	78361590	78362644
chr1	78363280	78364226
chr1	78384604	78385993
chr1	78425078	78426085
chr1	78539385	78539687
chr1	78555881	78556507
chr1	78562890	78565587
chr1	78594893	78600388
chr1	78605742	78606457
chr1	78646190	78646880
chr1	78672453	78673022
chr1	78730115	78730393
chr1	78730542	78731662
chr1	79450211	79450731
chr1	79576480	79579579
chr1	79595016	79596659
chr1	79672689	79673618
chr1	79675401	79676067
chr1	79829488	79830162
chr1	80146981	80147328
chr1	80147531	80148720
chr1	80220997	80222300
chr1	80231855	80232614
chr1	80232951	80234168
chr1	80234715	80235583
chr1	80236682	80237030
chr1	80311526	80312463
chr1	80421074	80421709
chr1	80516694	80517012
chr1	81715160	81716051
chr1	81949287	81949832
chr1	82187120	82188317
chr1	82278890	82279907
chr1	82280059	82281079
chr1	82381374	82381907
chr1	82382128	82383685
chr1	82551342	82551797
chr1	82848891	82849301
chr1	83840683	83841033
chr1	83841543	83841882
chr1	84065010	84066330
chr1	84125046	84126002
chr1	84222195	84223708
chr1	84276435	84277503
chr1	84321397	84322192
chr1	84328132	84328852
chr1	84329223	84329771
chr1	84330096	84330537
chr1	84401183	84401945
chr1	84414471	84415821
chr1	84545757	84546236
chr1	84546530	84547150
chr1	84633260	84634890
chr1	84635862	84637197
chr1	84637381	84638521
chr1	84857026	84858629
chr1	84877415	84879507
chr1	84879663	84880182
chr1	84884919	84888014
chr1	84906139	84906927
chr1	87652247	87652572
chr1	87654552	87655642
chr1	87813124	87815466
chr1	87829806	87830255
chr1	87928297	87930369
chr1	87955416	87956134
chr1	87956274	87957765
chr1	88039415	88040953
chr1	88084397	88087393
chr1	88132855	88133205
chr1	88165324	88166485
chr1	88187764	88188061
chr1	88190490	88192242
chr1	88192410	88192842
chr1	88208843	88209286
chr1	88209473	88211453
chr1	88259728	88260448
chr1	88277457	88278265
chr1	88311705	88312918
chr1	88316158	88319267
chr1	88319512	88320026
chr1	88326774	88327530
chr1	88327688	88328469
chr1	88328927	88331025
chr1	88331208	88332726
chr1	88332866	88341593
chr1	88343942	88345267
chr1	88345590	88347633
chr1	88348766	88350146
chr1	88360379	88361924
chr1	88363098	88364435
chr1	88382915	88387742
chr1	88394075	88395969
chr1	88396288	88409392
chr1	88409650	88409916
chr1	88427200	88430690
chr1	88530607	88531405
chr1	88645931	88647533
chr1	88648136	88649078
chr1	88650001	88650621
chr1	88899890	88900324
chr1	88904198	88904748
chr1	88905055	88906073
chr1	88932300	88933531
chr1	89106021	89106531
chr1	89208978	89209816
chr1	89209978	89211260
chr1	89371884	89372984
chr1	89532900	89534167
chr1	89534373	89534740
chr1	89733605	89734082
chr1	89887051	89887378
chr1	90141156	90142913
chr1	90144430	90145248
chr1	90157718	90160344
chr1	90179639	90180332
chr1	90183929	90184798
chr1	90342234	90343590
chr1	90343856	90344434
chr1	90349497	90350007
chr1	90353517	90353870
chr1	90357678	90361370
chr1	90401444	90402106
chr1	90459224	90460001
chr1	90471790	90476380
chr1	90479572	90481215
chr1	90481377	90482293
chr1	90491301	90491762
chr1	90498445	90499564
chr1	90500680	90501087
chr1	90502007	90508179
chr1	90508578	90510614
chr1	90512493	90514036
chr1	90515435	90516338
chr1	90528778	90529336
chr1	90534538	90535360
chr1	90535557	90537464
chr1	90561082	90569510
chr1	90569744	90570434
chr1	90574795	90575367
chr1	90588303	90589595
chr1	90589770	90591339
chr1	90604169	90604630
chr1	90604819	90605895
chr1	90644705	90648341
chr1	90656336	90658273
chr1	90704835	90707360
chr1	90709540	90710577
chr1	90732855	90737490
chr1	90820229	90820866
chr1	90821031	90823127
chr1	90892196	90893442
chr1	90919362	90920260
chr1	90930139	90930654
chr1	90974750	90980484
chr1	90982406	90982884
chr1	90983182	90984324
chr1	90984598	90993403
chr1	90998885	91001782
chr1	91002007	91008744
chr1	91009078	91010868
chr1	91012672	91015652
chr1	91026385	91028827
chr1	91086792	91087506
chr1	91087776	91089532
chr1	91102963	91103504
chr1	91132174	91133142
chr1	91356441	91366482
chr1	91367601	91368982
chr1	91371387	91371889
chr1	91374796	91376031
chr1	91376184	91378510
chr1	91389185	91390471
chr1	91390763	91392252
chr1	91392452	91398002
chr1	91400933	91402031
chr1	91405892	91407179
chr1	91407713	91415257
chr1	91417019	91421008
chr1	91421333	91422568
chr1	91434237	91434998
chr1	91439012	91440036
chr1	91443942	91446256
chr1	91451711	91453690
chr1	91463037	91463610
chr1	91464657	91465818
chr1	91466039	91468249
chr1	91472475	91476656
chr1	91477271	91479374
chr1	91479537	91481402
chr1	91493307	91493901
chr1	91495834	91497450
chr1	91498934	91499833
chr1	91585765	91587232
chr1	91598130	91599490
chr1	91620668	91621737
chr1	91635272	91637008
chr1	91646363	91648180
chr1	91653408	91654238
chr1	91666592	91667022
chr1	91715934	91718582
chr1	91719694	91720474
chr1	91720787	91722141
chr1	91756082	91758182
chr1	91771759	91774022
chr1	91809453	91810473
chr1	91817359	91819538
chr1	91819698	91820827
chr1	91836228	91836647
chr1	91836799	91837073
chr1	91954706	91955022
chr1	92300173	92302728
chr1	92350240	92352005
chr1	92399691	92402415
chr1	92440399	92442193
chr1	92484399	92485062
chr1	92519285	92519593
chr1	92525229	92526995
chr1	92547484	92548588
chr1	92626014	92626581
chr1	92629279	92630535
chr1	92630727	92632252
chr1	92636400	92637142
chr1	92637303	92638246
chr1	92782642	92783049
chr1	92871752	92872566
chr1	92913007	92914047
chr1	92933793	92934836
chr1	92935103	92935714
chr1	92938103	92941209
chr1	92982462	92983244
chr1	92983412	92983904
chr1	92984670	92986572
chr1	92994854	92995618
chr1	93015618	93015922
chr1	93185934	93188369
chr1	93188976	93189716
chr1	93241075	93242856
chr1	93338478	93338793
chr1	93339082	93340186
chr1	93360467	93363131
chr1	93428945	93433763
chr1	93442718	93445474
chr1	93496951	93498657
chr1	93809174	93810877
chr1	93861267	93861997
chr1	93941129	93941796
chr1	94015577	94016565
chr1	94023564	94024652
chr1	94024805	94027644
chr1	94028069	94029019
chr1	94029536	94030301
chr1	94030570	94030878
chr1	94039953	94040596
chr1	94040825	94042107
chr1	94061173	94061748
chr1	94062105	94064131
chr1	94066214	94067200
chr1	94068488	94069424
chr1	94293961	94294296
chr1	94327442	94329743
chr1	94332842	94335770
chr1	94335998	94337533
chr1	94989578	94989966
chr1	95381830	95382151
chr1	95564576	95567211
chr1	95931677	95932202
chr1	96930953	96931354
chr1	98696208	98696959
chr1	99501774	99502056
chr1	99526058	99527301
chr1	99594981	99595560
chr1	99595722	99596881
chr1	99633736	99634155
chr1	99983352	99984046
chr1	101803518	101804514
chr1	101866556	101867773
chr1	102703682	102704309
chr1	102773724	102774195
chr1	102774985	102776096
chr1	103653376	103653887
chr1	105645890	105646164
chr1	106908053	106910231
chr1	106966787	106967701
chr1	106968179	106968477
chr1	107711104	107712825
chr1	107798562	107799984
chr1	107889860	107890544
chr1	107968178	107969435
chr1	108079816	108080250
chr1	108081900	108082430
chr1	108091288	108091942
chr1	108094019	108095290
chr1	108095504	108097169
chr1	108097429	108098338
chr1	108098561	108098893
chr1	108101638	108102264
chr1	108104800	108105443
chr1	108135977	108136930
chr1	108165871	108166217
chr1	108168293	108169116
chr1	108461319	108462067
chr1	108525584	108527652
chr1	109873761	109875073
chr1	109875300	109876846
chr1	109919938	109920419
chr1	110078269	110079342
chr1	110444941	110445257
chr1	110445718	110446198
chr1	114313091	114313459
chr1	115572438	115573137
chr1	115573451	115574237
chr1	115854331	115854943
chr1	116536616	116538215
chr1	116538697	116539402
chr1	116745677	116746272
chr1	117455566	117455785
chr1	117827179	117829708
chr1	117987174	117987503
chr1	117988129	117988559
chr1	118000571	118001043
chr1	118263388	118264477
chr1	119186891	119187383
chr1	119354264	119354598
chr1	119355083	119355354
chr1	120238470	120241387
chr1	120264894	120266152
chr1	120344035	120344660
chr1	120344883	120345548
chr1	120543346	120545399
chr1	120796750	120797131
chr1	120801388	120802311
chr1	120806665	120811237
chr1	120824181	120824524
chr1	120832000	120832700
chr1	120836984	120839196
chr1	120865544	120866369
chr1	120897173	120903112
chr1	120903477	120905150
chr1	120906408	120907820
chr1	120907958	120908382
chr1	120916785	120919199
chr1	120922708	120923423
chr1	120929786	120931807
chr1	120943687	120944743
chr1	120973136	120974512
chr1	120978264	120979307
chr1	120979479	120980353
chr1	121092861	121093520
chr1	121162469	121162819
chr1	121200723	121201955
chr1	121202296	121203717
chr1	121231882	121232640
chr1	121284195	121285369
chr1	121285537	121287669
chr1	121366919	121367562
chr1	121379113	121381591
chr1	121382066	121385382
chr1	121386095	121387064
chr1	121388415	121389994
chr1	121390623	121395908
chr1	121530902	121531924
chr1	121538659	121539288
chr1	121928997	121929701
chr1	121979199	121980084
chr1	121982536	121984261
chr1	121984886	121985684
chr1	121986125	121986495
chr1	122008179	122009331
chr1	122042580	122044454
chr1	122051101	122051984
chr1	122081913	122084710
chr1	122085145	122085626
chr1	122094015	122095385
chr1	122098380	122099569
chr1	122099948	122101520
chr1	122101765	122102679
chr1	122102846	122103758
chr1	122104108	122106120
chr1	122155001	122155706
chr1	122250414	122251993
chr1	122252781	122255271
chr1	122539018	122542524
chr1	122697817	122698506
chr1	122857213	122858511
chr1	122858742	122859258
chr1	122874942	122875342
chr1	122993439	122993881
chr1	122994063	122994617
chr1	124225193	124225490
chr1	124432766	124433934
chr1	124562809	124566357
chr1	125945365	125946419
chr1	126266906	126267163
chr1	127324949	127325736
chr1	127327286	127328172
chr1	127328462	127329266
chr1	128105659	128106171
chr1	128570777	128571758
chr1	128571897	128574780
chr1	129038418	129040158
chr1	129040352	129041041
chr1	129104793	129105981
chr1	129113174	129114641
chr1	129132349	129133375
chr1	129134289	129135581
chr1	129135769	129137651
chr1	129156696	129161077
chr1	129181084	129181438
chr1	129209792	129212771
chr1	129221831	129222653
chr1	129222907	129225504
chr1	129240040	129240295
chr1	129262201	129263211
chr1	129275087	129276819
chr1	129305290	129306788
chr1	129307548	129308377
chr1	129308573	129309200
chr1	129315955	129318229
chr1	129319366	129320414
chr1	129320659	129322157
chr1	129339736	129340449
chr1	129340795	129341819
chr1	129354764	129356614
chr1	129471474	129473157
chr1	129675982	129676641
